WC	2006	62	0.0561	0.01683
WC	2006	63	0.0562	0.01686
WC	2006	64	0.0558	0.01674
WC	2006	65	0.0552	0.01656
WC	2006	66	0.0538	0.01614
WC	2006	67	0.0524	0.01572
WC	2006	68	0.0509	0.01527
WC	2006	69	0.0495	0.01485
WC	2006	70	0.048	0.0144
WC	2006	71	0.0466	0.01398
WC	2006	72	0.0452	0.01356
WC	2006	73	0.0437	0.01311
WC	2006	74	0.0423	0.01269
WC	2006	75	0.0408	0.01224
WC	2006	76	0.0394	0.01182
WC	2006	77	0.038	0.0114
WC	2006	78	0.0365	0.01095
WC	2006	79	0.0351	0.01053
WC	2006	80	0.0335	0.01005
WC	2006	81	0.0319	0.00957
WC	2006	82	0.0307	0.00921
WC	2006	83	0.0296	0.00888
WC	2006	84	0.0287	0.00861
WC	2006	85	0.0281	0.00843
WC	2006	86	0.0276	0.00828
WC	2006	87	0.027	0.0081
WC	2006	88	0.0266	0.00798
WC	2006	89	0.0262	0.00786
WC	2006	90	0.0259	0.00777
WC	2006	91	0.0257	0.00771
WC	2006	92	0.0254	0.00762
WC	2006	93	0.0253	0.00759
WC	2006	94	0.0252	0.00756
WC	2006	95	0.025	0.0075
WC	2006	96	0.0248	0.00744
WC	2006	97	0.0247	0.00741
WC	2006	98	0.0246	0.00738
WC	2006	99	0.0245	0.00735
WC	2006	100	0.0244	0.00732
WC	2006	101	0.0243	0.00729
WC	2006	102	0.0242	0.00726
WC	2006	103	0.024	0.0072
WC	2006	104	0.024	0.0072
WC	2006	105	0.0239	0.00717
WC	2006	106	0.0239	0.00717
WC	2006	107	0.0999	0.02997
WC	2006	108	0.1118	0.03354
WC	2006	109	0.0905	0.02715
WC	2006	110	0.0816	0.02448
WC	2006	111	0.0757	0.02271
WC	2006	112	0.0689	0.02067
WC	2006	113	0.0632	0.01896
WC	2006	114	0.056	0.0168
WC	2006	115	0.0489	0.01467
WC	2006	116	0.0432	0.01296
WC	2006	117	0.0387	0.01161
WC	2006	118	0.0351	0.01053
WC	2006	119	0.032	0.0096
WC	2006	120	0.0296	0.00888
WC	2006	121	0.0279	0.00837
WC	2006	122	0.0268	0.00804
WC	2006	123	0.0262	0.00786
WC	2006	124	0.0259	0.00777
WC	2006	125	0.0257	0.00771
WC	2006	126	0.0254	0.00762
WC	2006	127	0.0251	0.00753
WC	2006	128	0.0249	0.00747
WC	2006	129	0.0246	0.00738
WC	2006	130	0.0245	0.00735
WC	2006	131	0.0244	0.00732
WC	2006	132	0.0243	0.00729
WC	2006	133	0.0243	0.00729
WC	2006	134	0.0242	0.00726
WC	2006	135	0.024	0.0072
WC	2006	136	0.0239	0.00717
WC	2006	137	0.0238	0.00714
WC	2006	138	0.0237	0.00711
WC	2006	139	0.0237	0.00711
WC	2006	140	0.0235	0.00705
WC	2006	141	0.0234	0.00702
WC	2006	142	0.0233	0.00699
WC	2006	143	0.0231	0.00693
WC	2006	144	0.0229	0.00687
WC	2006	145	0.0228	0.00684
WC	2006	146	0.0227	0.00681
WC	2006	147	0.0226	0.00678
WC	2006	148	0.0225	0.00675
WC	2006	149	0.0224	0.00672
WC	2006	150	0.0225	0.00675
WC	2006	151	0.1208	0.03624
WC	2006	152	0.1211	0.03633
WC	2006	153	0.0935	0.02805
WC	2006	154	0.0815	0.02445
WC	2006	155	0.0722	0.02166
WC	2006	156	0.0612	0.01836
WC	2006	157	0.0517	0.01551
WC	2006	158	0.0448	0.01344
WC	2006	159	0.0396	0.01188
WC	2006	160	0.0356	0.01068
WC	2006	161	0.0327	0.00981
WC	2006	162	0.0299	0.00897
WC	2006	163	0.0279	0.00837
WC	2006	164	0.0266	0.00798
WC	2006	165	0.0257	0.00771
WC	2006	166	0.0252	0.00756
WC	2006	167	0.0248	0.00744
WC	2006	168	0.0497	0.01491
WC	2006	169	0.1408	0.04224
WC	2006	170	0.0874	0.02622
WC	2006	171	0.0679	0.02037
WC	2006	172	0.0537	0.01611
WC	2006	173	0.0436	0.01308
WC	2006	174	0.0368	0.01104
WC	2006	175	0.0319	0.00957
WC	2006	176	0.0288	0.00864
WC	2006	177	0.0271	0.00813
WC	2006	178	0.0261	0.00783
WC	2006	179	0.0255	0.00765
WC	2006	180	0.025	0.0075
WC	2006	181	0.0246	0.00738
WC	2006	182	0.0244	0.00732
WC	2006	183	0.0242	0.00726
WC	2006	184	0.0241	0.00723
WC	2006	185	0.0241	0.00723
WC	2006	186	0.0241	0.00723
WC	2006	187	0.024	0.0072
WC	2006	188	0.0239	0.00717
WC	2006	189	0.0239	0.00717
WC	2006	190	0.0238	0.00714
WC	2006	191	0.0238	0.00714
WC	2006	192	0.0238	0.00714
WC	2006	193	0.0237	0.00711
WC	2006	194	0.0237	0.00711
WC	2006	195	0.0237	0.00711
WC	2006	196	0.0236	0.00708
WC	2006	197	0.0236	0.00708
WC	2006	198	0.0236	0.00708
WC	2006	199	0.0236	0.00708
WC	2006	200	0.0236	0.00708
WC	2006	201	0.0236	0.00708
WC	2006	202	0.0236	0.00708
WC	2006	203	0.0236	0.00708
WC	2006	204	0.0236	0.00708
WC	2006	205	0.0235	0.00705
WC	2006	206	0.0235	0.00705
WC	2006	207	0.0235	0.00705
WC	2006	208	0.0236	0.00708
WC	2006	209	0.0236	0.00708
WC	2006	210	0.0235	0.00705
WC	2006	211	0.0235	0.00705
WC	2006	212	0.0235	0.00705
WC	2006	213	0.0235	0.00705
WC	2006	214	0.0235	0.00705
WC	2006	215	0.0235	0.00705
WC	2006	216	0.0235	0.00705
WC	2006	217	0.0235	0.00705
WC	2006	218	0.0234	0.00702
WC	2006	219	0.0234	0.00702
WC	2006	220	0.0234	0.00702
WC	2006	221	0.0234	0.00702
WC	2006	222	0.0234	0.00702
WC	2006	223	0.0234	0.00702
WC	2006	224	0.0233	0.00699
WC	2006	225	0.0233	0.00699
WC	2006	226	0.0233	0.00699
WC	2006	227	0.0233	0.00699
WC	2006	228	0.0232	0.00696
WC	2006	229	0.0232	0.00696
WC	2006	230	0.0233	0.00699
WC	2006	231	0.0232	0.00696
WC	2006	232	0.0232	0.00696
WC	2006	233	0.0232	0.00696
WC	2006	234	0.0232	0.00696
WC	2006	235	0.0233	0.00699
WC	2006	236	0.0233	0.00699
WC	2006	237	0.0233	0.00699
WC	2006	238	0.0232	0.00696
WC	2006	239	0.0229	0.00687
WC	2006	240	0.023	0.0069
WC	2006	241	0.023	0.0069
WC	2006	242	0.023	0.0069
WC	2006	243	0.023	0.0069
WC	2006	244	0.023	0.0069
WC	2006	245	0.0231	0.00693
WC	2006	246	0.0231	0.00693
WC	2006	247	0.0231	0.00693
WC	2006	248	0.0231	0.00693
WC	2006	249	0.0231	0.00693
WC	2006	250	0.0231	0.00693
WC	2006	251	0.0231	0.00693
WC	2006	252	0.0232	0.00696
WC	2006	253	0.0231	0.00693
WC	2006	254	0.0231	0.00693
WC	2006	255	0.0232	0.00696
WC	2006	256	0.0233	0.00699
WC	2006	257	0.0234	0.00702
WC	2006	258	0.0234	0.00702
WC	2006	259	0.0233	0.00699
WC	2006	260	0.0233	0.00699
WC	2006	261	0.0232	0.00696
WC	2006	262	0.0232	0.00696
WC	2006	263	0.0232	0.00696
WC	2006	264	0.0232	0.00696
WC	2006	265	0.0232	0.00696
WC	2006	266	0.2042	0.06126
WC	2006	267	0.1283	0.03849
WC	2006	268	0.0836	0.02508
WC	2006	269	0.0701	0.02103
WC	2006	270	0.06	0.018
WC	2006	271	0.0524	0.01572
WC	2006	272	0.0462	0.01386
WC	2006	273	0.041	0.0123
WC	2006	274	0.0365	0.01095
WC	2006	275	0.0328	0.00984
WC	2006	276	0.0302	0.00906
WC	2006	277	0.0281	0.00843
WC	2006	278	0.027	0.0081
WC	2006	279	0.0263	0.00789
WC	2006	280	0.0258	0.00774
WC	2006	281	0.0254	0.00762
WC	2006	282	0.0252	0.00756
WC	2006	283	0.025	0.0075
WC	2006	284	0.0248	0.00744
WC	2006	285	0.0245	0.00735
WC	2006	286	0.0243	0.00729
WC	2006	287	0.0239	0.00717
WC	2006	288	0.0242	0.00726
WC	2006	289	0.0242	0.00726
WC	2006	290	0.0242	0.00726
WC	2006	291	0.0241	0.00723
WC	2006	292	0.024	0.0072
WC	2006	293	0.024	0.0072
WC	2006	294	0.024	0.0072
WC	2006	295	0.0238	0.00714
WC	2006	296	0.0237	0.00711
WC	2006	297	0.0237	0.00711
WC	2006	298	0.0236	0.00708
WC	2006	299	0.0236	0.00708
WC	2006	300	0.0236	0.00708
WC	2006	301	0.0235	0.00705
WC	2006	302	0.0235	0.00705
WC	2006	303	0.0234	0.00702
WC	2006	304	0.0234	0.00702
WC	2006	305	0.0234	0.00702
WC	2006	306	0.0234	0.00702
WC	2006	307	0.0272	0.00816
WC	2006	308	0.1208	0.03624
WC	2006	309	0.0969	0.02907
WC	2006	310	0.0803	0.02409
WC	2006	311	0.1084	0.03252
WC	2006	312	0.1584	0.04752
WC	2006	313	0.0895	0.02685
WC	2006	314	0.0798	0.02394
WC	2006	315	0.0746	0.02238
WC	2006	316	0.0699	0.02097
WC	2006	317	0.0649	0.01947
WC	2006	318	0.0604	0.01812
WC	2006	319	0.0571	0.01713
WC	2006	320	0.0545	0.01635
WC	2006	321	0.0527	0.01581
WC	2006	322	0.0494	0.01482
WC	2006	323	0.0461	0.01383
WC	2006	324	0.043	0.0129
WC	2006	325	0.0405	0.01215
WC	2006	326	0.0377	0.01131
WC	2006	327	0.0352	0.01056
WC	2006	328	0.0333	0.00999
WC	2006	329	0.0321	0.00963
WC	2006	330	0.0314	0.00942
WC	2006	331	0.0306	0.00918
WC	2006	332	0.0301	0.00903
WC	2006	333	0.0299	0.00897
WC	2006	334	0.0297	0.00891
WC	2006	335	0.0298	0.00894
WC	2006	336	0.0295	0.00885
WC	2006	337	0.0295	0.00885
WC	2006	338	0.0292	0.00876
WC	2006	364	0.056	0.0168
WC	2006	365	0.0535	0.01605
